Probe_ID	Gene_Symbol
5560523	LOC283788
4260040	LOC283804
1340494	LOC283824
4050176	LOC283824
4200048	LOC283849
7570451	LOC283867
1820546	LOC283874
7650148	LOC283887
1070273	LOC283914
4260491	LOC283922
1660220	LOC283932
5290136	LOC283953
1850403	LOC283970
4040681	LOC283970
1170079	LOC283999
160392	LOC284009
4220241	LOC284023
3890767	LOC284064
5700114	LOC284067
5090441	LOC284100
5130161	LOC284167
6450743	LOC284215
450411	LOC284230
4760500	LOC284232
4010468	LOC284260
1500484	LOC284274
4760541	LOC284274
3060296	LOC284276
4730463	LOC284288
6650553	LOC284293
5860255	LOC284296
840477	LOC284297
1850626	LOC284352
7210368	LOC284371
5420372	LOC284379
7550681	LOC284379
2340400	LOC284393
6650180	LOC284395
3850164	LOC284412
4120139	LOC284412
7320377	LOC284422
2060349	LOC284428
3170161	LOC284428
6180424	LOC284441
7050762	LOC284577
6280577	LOC284620
1990706	LOC284648
580082	LOC284672
4890440	LOC284685
1240465	LOC284688
520010	LOC284701
1410753	LOC284701
4050327	LOC284701
1190543	LOC284749
540753	LOC284751
2320452	LOC284757
1010326	LOC284801
7050661	LOC284821
5220427	LOC284837
1030594	LOC284861
2190706	LOC284890
1260709	LOC284912
2350202	LOC284948
620739	LOC284964
5960167	LOC284988
6110709	LOC284998
130128	LOC285016
4060520	LOC285033
6660364	LOC285033
5260187	LOC285047
870593	LOC285053
730626	LOC285074
2810093	LOC285074
3290433	LOC285095
510427	LOC285141
290162	LOC285176
2480711	LOC285176
6110504	LOC285194
5670433	LOC285205
6960136	LOC285216
7150082	LOC285296
2650541	LOC285299
1990687	LOC285307
6520050	LOC285346
3180347	LOC285359
6980059	LOC285359
580612	LOC285407
1260554	LOC285407
1430600	LOC285407
1410630	LOC285412
160056	LOC285423
510259	LOC285423
5290041	LOC285442
6450735	LOC285444
1410500	LOC285453
2370367	LOC285453
4180037	LOC285479
1050685	LOC285484
240681	LOC285500
4390437	LOC285501
7200372	LOC285544
1170184	LOC285548
730608	LOC285550
3850133	LOC285556
6370670	LOC285577
630736	LOC285588
510750	LOC285620
4260170	LOC285634
6130176	LOC285634
7210056	LOC285697
6280039	LOC285733
3310482	LOC285735
2070324	LOC285741
3460300	LOC285741
540086	LOC285768
630279	LOC285804
5080309	LOC285804
2480403	LOC285900
1660762	LOC285908
1500014	LOC285929
2320538	LOC285941
460768	LOC285943
4890692	LOC285943
1980373	LOC286002
7560053	LOC286016
630528	LOC286076
5090349	LOC286094
2320437	LOC286135
4850021	LOC286157
1300161	LOC286177
6420014	LOC286187
3180468	LOC286208
770577	LOC286238
110026	LOC286239
460626	LOC286260
5560017	LOC286297
5670079	LOC286297
160347	LOC286310
6370020	LOC286310
7040349	LOC286367
240170	LOC286411
1230471	LOC286411
630128	LOC286444
4590576	LOC286444
5870278	LOC286456
7200100	LOC286456
780040	LOC286467
4760187	LOC286467
2900176	LOC286478
770187	LOC286512
7610332	LOC286528
150445	LOC338328
6400484	LOC338579
7400180	LOC338579
3060338	LOC338586
6270561	LOC338588
5910376	LOC338598
870142	LOC338651
3610161	LOC338667
4730280	LOC338667
5690551	LOC338667
6660220	LOC338739
1440382	LOC338750
240379	LOC338756
6650035	LOC338758
450021	LOC338797
780348	LOC338799
2970338	LOC338799
5390563	LOC338799
3940093	LOC338805
4280500	LOC338829
1170441	LOC338870
6940754	LOC338963
650767	LOC339047
1010095	LOC339047
1240382	LOC339047
3930437	LOC339047
6860035	LOC339047
7150577	LOC339047
7650563	LOC339047
1230026	LOC339192
2230347	LOC339209
1850438	LOC339240
2370608	LOC339240
3450615	LOC339290
6580091	LOC339352
2340300	LOC339483
10615	LOC339524
2900682	LOC339529
4730451	LOC339535
2490022	LOC339562
2490047	LOC339674
5670671	LOC339674
4670373	LOC339692
4570167	LOC339742
4640273	LOC339742
4860253	LOC339742
3940608	LOC339746
6130021	LOC339760
1300195	LOC339766
70446	LOC339778
2030768	LOC339782
3830561	LOC339788
5310441	LOC339789
580139	LOC339799
4260609	LOC339804
110296	LOC339809
1690291	LOC339843
5670168	LOC339843
5130575	LOC339862
3060743	LOC339879
2650438	LOC339902
6130685	LOC339970
6280707	LOC339970
3850707	LOC340069
2640605	LOC340094
7610743	LOC340096
4280176	LOC340113
4040735	LOC340156
5560377	LOC340204
3060368	LOC340221
4560280	LOC340221
2690373	LOC340228
160187	LOC340239
5900470	LOC340239
2480056	LOC340260
6960097	LOC340260
3850372	LOC340268
1070121	LOC340274
1240121	LOC340274
1430736	LOC340357
6660477	LOC340508
1780382	LOC340511
160167	LOC340515
1990202	LOC340527
4880541	LOC340527
3170041	LOC340529
4480138	LOC340549
4150128	LOC340598
460068	LOC340888
650523	LOC340900
2320360	LOC340947
6620241	LOC340970
3850050	LOC341112
1410491	LOC341230
2690538	LOC341230
870609	LOC341315
4730603	LOC341346
1780431	LOC341356
6760047	LOC341378
4730025	LOC341457
730682	LOC341604
4880100	LOC341651
1090397	LOC341689
4150594	LOC341689
4780692	LOC341784
50039	LOC341965
2190474	LOC341965
6560528	LOC342293
4010672	LOC342346
20025	LOC342531
5690746	LOC342531
2630136	LOC342541
360563	LOC342892
290551	LOC342900
7200164	LOC342900
290689	LOC342918
4150382	LOC342931
6860494	LOC342933
1570278	LOC342934
6110274	LOC342979
1780092	LOC342994
7400767	LOC343052
650377	LOC343184
3610408	LOC343296
2350072	LOC343384
1170086	LOC343515
4780672	LOC343705
1070521	LOC343927
1850753	LOC344065
2450646	LOC344165
4900221	LOC344167
2260091	LOC344328
2600598	LOC344328
4210639	LOC344382
540202	LOC344405
7510360	LOC344405
1500736	LOC344423
1410041	LOC344593
4230209	LOC344593
2750593	LOC344595
7510445	LOC344595
1500577	LOC344741
3420224	LOC344875
4060010	LOC344887
780484	LOC344967
1510484	LOC345041
7100376	LOC345041
6350767	LOC345051
2750615	LOC345222
4280537	LOC345537
5910209	LOC345630
6480180	LOC345643
160241	LOC345645
4570400	LOC345645
6200725	LOC346085
5890008	LOC346157
70370	LOC346329
6020750	LOC346702
7150491	LOC346887
3930707	LOC346950
3390431	LOC347119
670327	LOC347281
3190241	LOC347281
150750	LOC347292
770600	LOC347364
3940364	LOC347376
4070095	LOC347411
5420180	LOC347475
1170743	LOC347487
2570286	LOC347544
3290041	LOC347549
6760092	LOC348021
4040240	LOC348174
6040619	LOC348840
1450630	LOC348926
520504	LOC349114
3990129	LOC349114
2710164	LOC349196
6860470	LOC349196
6940148	LOC352909
3830333	LOC360030
4540605	LOC360030
1780678	LOC374395
4010681	LOC374443
1780253	LOC374491
5220601	LOC374491
6980634	LOC374768
270091	LOC374920
6620482	LOC374973
5360403	LOC375010
3120482	LOC375190
4560475	LOC375295
6220725	LOC375295
6940059	LOC375295
4290253	LOC375323
4640008	LOC375748
2570021	LOC376475
6330598	LOC376693
990561	LOC377711
2510468	LOC387646
670132	LOC387647
1780113	LOC387683
4760446	LOC387686
4180066	LOC387693
3870215	LOC387701
2850356	LOC387703
4050309	LOC387720
7200241	LOC387723
5130743	LOC387745
6580368	LOC387753
520730	LOC387756
2120154	LOC387761
7150332	LOC387762
2100324	LOC387763
2710064	LOC387763
3840170	LOC387763
1410494	LOC387770
7200672	LOC387770
1690390	LOC387790
6550672	LOC387791
7100452	LOC387804
5090121	LOC387820
6580189	LOC387820
2230767	LOC387825
3400020	LOC387825
4040280	LOC387826
1940296	LOC387841
2480379	LOC387841
4850189	LOC387856
5550259	LOC387856
6550121	LOC387856
620609	LOC387867
1990670	LOC387870
6400689	LOC387873
1400639	LOC387876
5810743	LOC387882
6350538	LOC387885
2680243	LOC387895
3830674	LOC387895
4780161	LOC387924
7150064	LOC387924
2650427	LOC387927
60358	LOC387930
730446	LOC387931
830682	LOC387934
1510274	LOC387939
6770072	LOC387940
1580291	LOC387941
5340164	LOC388002
430497	LOC388022
940653	LOC388076
2470152	LOC388079
4860170	LOC388080
5720240	LOC388080
4860398	LOC388114
6420370	LOC388117
580274	LOC388122
1820619	LOC388122
3830292	LOC388152
3610079	LOC388153
2340546	LOC388160
5570192	LOC388160
3870139	LOC388161
7000768	LOC388161
3450386	LOC388177
3120255	LOC388181
4860022	LOC388210
1940626	LOC388237
4250450	LOC388237
5900026	LOC388237
6960221	LOC388237
630075	LOC388242
4780356	LOC388242
2140465	LOC388248
3800364	LOC388255
870068	LOC388259
2940066	LOC388275
5090433	LOC388276
3870349	LOC388279
5360022	LOC388282
6130040	LOC388282
4900372	LOC388312
20390	LOC388327
2190044	LOC388327
7550278	LOC388327
1230551	LOC388333
6330408	LOC388339
7400047	LOC388344
2030301	LOC388381
4880037	LOC388397
6130735	LOC388401
6770288	LOC388401
2260279	LOC388436
2230280	LOC388438
2070672	LOC388444
1740091	LOC388458
3400487	LOC388474
7510270	LOC388476
5490082	LOC388481
50541	LOC388494
670670	LOC388503
3460435	LOC388503
4760196	LOC388503
4210497	LOC388514
460050	LOC388524
4250750	LOC388524
5960204	LOC388526
2900470	LOC388532
3170358	LOC388553
4280554	LOC388553
1030139	LOC388556
7550750	LOC388556
6250687	LOC388559
5860050	LOC388564
770367	LOC388565
580347	LOC388572
1580451	LOC388572
6590521	LOC388578
1510017	LOC388588
730379	LOC388621
3370296	LOC388621
7320736	LOC388630
2190546	LOC388654
6980376	LOC388681
3830615	LOC388692
4250446	LOC388707
6420537	LOC388707
1940050	LOC388720
3170349	LOC388743
5310148	LOC388743
1510292	LOC388755
7550088	LOC388780
650605	LOC388789
1740274	LOC388795
6350491	LOC388795
4850390	LOC388796
2320685	LOC388813
4200328	LOC388814
4490066	LOC388820
1940292	LOC388849
6550110	LOC388849
6020358	LOC388882
1110181	LOC388885
290598	LOC388900
6480653	LOC388906
4780114	LOC388907
7380242	LOC388907
1660164	LOC388910
7380364	LOC388915
7210315	LOC388922
1850112	LOC388923
6020020	LOC388923
3360592	LOC388925
5890639	LOC388931
2750445	LOC388938
2710102	LOC388946
5050288	LOC388946
6760735	LOC388948
5090600	LOC388955
6940470	LOC388963
1410619	LOC388965
4390037	LOC388969
3780328	LOC388996
3830369	LOC389000
4900059	LOC389024
3060424	LOC389031
6290138	LOC389033
2190008	LOC389036
3360079	LOC389043
5910368	LOC389043
4390367	LOC389049
1170138	LOC389053
4040598	LOC389072
1450026	LOC389101
6620010	LOC389101
1300128	LOC389102
3870097	LOC389105
5550523	LOC389111
5260482	LOC389118
6400040	LOC389120
1510048	LOC389124
4780575	LOC389137
7000246	LOC389137
520338	LOC389141
5900373	LOC389141
2510431	LOC389142
3440592	LOC389151
2340736	LOC389156
2680612	LOC389156
3840646	LOC389160
3060148	LOC389168
3190450	LOC389168
4780603	LOC389174
1110079	LOC389199
6280386	LOC389203
5700300	LOC389217
6290349	LOC389223
1940471	LOC389257
1580414	LOC389267
6180445	LOC389286
7160139	LOC389293
6860431	LOC389300
1410458	LOC389316
2760564	LOC389322
5390368	LOC389322
2030102	LOC389328
4640139	LOC389328
6370008	LOC389332
430274	LOC389333
2320634	LOC389342
5090484	LOC389342
2120278	LOC389362
3120753	LOC389365
460215	LOC389369
4810397	LOC389370
4570164	LOC389386
4780044	LOC389386
4610491	LOC389394
2000309	LOC389396
3130324	LOC389404
5290035	LOC389404
6180280	LOC389405
2750082	LOC389422
380491	LOC389435
2140187	LOC389442
50021	LOC389457
6840403	LOC389458
620474	LOC389465
1090152	LOC389465
4830259	LOC389493
160471	LOC389517
610347	LOC389517
2600113	LOC389517
3370368	LOC389517
4040324	LOC389517
5290195	LOC389517
5690669	LOC389517
6480626	LOC389517
7400059	LOC389517
2360114	LOC389523
1770133	LOC389599
870520	LOC389607
5560176	LOC389607
2360746	LOC389631
2450471	LOC389633
6330193	LOC389634
670494	LOC389641
2640477	LOC389662
4760544	LOC389662
1500523	LOC389669
6250437	LOC389671
3180131	LOC389672
1690220	LOC389676
2480463	LOC389705
2970626	LOC389722
4640681	LOC389730
4540411	LOC389740
3610703	LOC389748
1190121	LOC389765
4210296	LOC389768
4290187	LOC389768
3800390	LOC389786
160047	LOC389787
2940192	LOC389791
5700358	LOC389813
2140541	LOC389816
2230685	LOC389816
6220564	LOC389816
1500717	LOC389827
6590307	LOC389827
5960138	LOC389830
3390167	LOC389832
1740239	LOC389834
5960040	LOC389842
5270133	LOC389852
3710468	LOC389857
2340053	LOC389873
5550164	LOC389873
2650551	LOC389888
4180553	LOC389895
770358	LOC389901
7650102	LOC389904
6130286	LOC389906
3890612	LOC389936
5910037	LOC389958
4570706	LOC389963
6330403	LOC389983
4890019	LOC390031
3360561	LOC390033
2850132	LOC390084
360154	LOC390183
4730368	LOC390183
130722	LOC390192
3440632	LOC390205
6130192	LOC390211
4610059	LOC390213
6040520	LOC390231
3140341	LOC390251
4900315	LOC390251
4250010	LOC390259
460762	LOC390282
3060369	LOC390298
7550725	LOC390298
3310768	LOC390332
2810050	LOC390345
110491	LOC390349
510397	LOC390354
2340020	LOC390364
4490156	LOC390367
6940672	LOC390372
5570243	LOC390378
270433	LOC390387
5090129	LOC390387
7050246	LOC390387
7330204	LOC390407
2630477	LOC390414
5080541	LOC390424
1710762	LOC390427
4610025	LOC390427
3710471	LOC390466
7610435	LOC390483
5690088	LOC390507
3800202	LOC390530
630471	LOC390531
5260446	LOC390547
20128	LOC390551
4590242	LOC390557
6270193	LOC390557
840328	LOC390561
380048	LOC390564
5090390	LOC390570
450010	LOC390578
3990110	LOC390594
3990400	LOC390595
3450494	LOC390617
1990148	LOC390638
6480414	LOC390660
1050048	LOC390669
7510747	LOC390671
7400731	LOC390683
4260524	LOC390688
1980414	LOC390705
6400524	LOC390705
6280136	LOC390712
7320369	LOC390714
650685	LOC390735
2680379	LOC390738
3610400	LOC390748
4120070	LOC390748
7510438	LOC390760
870634	LOC390806
2650739	LOC390806
6590403	LOC390811
4730735	LOC390829
4920603	LOC390834
6040661	LOC390846
2190379	LOC390856
3450465	LOC390858
5490026	LOC390874
6900139	LOC390876
6840019	LOC390877
2370113	LOC390880
4860360	LOC390933
6370709	LOC390933
870270	LOC390937
2640082	LOC390940
5570451	LOC390956
3610674	LOC390975
3400162	LOC390998
1240092	LOC391004
110541	LOC391013
3450070	LOC391013
2190630	LOC391019
4250324	LOC391025
7560064	LOC391033
2100403	LOC391037
5690497	LOC391039
4220240	LOC391044
4480369	LOC391044
430019	LOC391045
4250121	LOC391073
6550092	LOC391075
2600482	LOC391081
1440228	LOC391092
3360692	LOC391124
3930239	LOC391126
4730279	LOC391132
1580600	LOC391135
990021	LOC391142
2470274	LOC391142
6550594	LOC391157
1580075	LOC391160
1450152	LOC391165
2940309	LOC391169
1450601	LOC391205
5890309	LOC391209
990400	LOC391241
2940639	LOC391269
4260626	LOC391276
1770039	LOC391282
2120070	LOC391282
6590162	LOC391322
2490392	LOC391334
4150121	LOC391334
1070161	LOC391347
2140435	LOC391352
6650286	LOC391358
2710202	LOC391359
3390674	LOC391370
6330291	LOC391378
780470	LOC391427
4590592	LOC391429
6100519	LOC391475
4210333	LOC391504
6400181	LOC391509
2450255	LOC391532
2640382	LOC391555
2360504	LOC391556
2450309	LOC391574
3310681	LOC391578
780274	LOC391592
5570301	LOC391592
4180040	LOC391609
3060209	LOC391636
7150750	LOC391655
6770315	LOC391656
6060259	LOC391670
7550703	LOC391670
7000239	LOC391692
5570441	LOC391703
6860725	LOC391722
6510326	LOC391727
2260605	LOC391730
4860202	LOC391742
4810672	LOC391746
6400743	LOC391747
6770452	LOC391761
520056	LOC391763
1850088	LOC391764
3830474	LOC391766
4730689	LOC391767
6130075	LOC391769
2350519	LOC391770
7570594	LOC391771
1240427	LOC391777
3940400	LOC391810
6020669	LOC391811
5900128	LOC391817
670646	LOC391825
520672	LOC391833
460242	LOC391859
1740358	LOC392008
1110059	LOC392100
1260427	LOC392145
4180719	LOC392188
1070438	LOC392196
2510095	LOC392197
830743	LOC392215
2710356	LOC392221
2970136	LOC392232
7560685	LOC392242
6020711	LOC392262
6100039	LOC392264
4180114	LOC392275
4810332	LOC392275
7380475	LOC392275
2680095	LOC392285
1400328	LOC392288
7100100	LOC392288
1990372	LOC392301
110035	LOC392335
5310039	LOC392364
4120678	LOC392382
1710201	LOC392395
1450398	LOC392425
2940162	LOC392435
6770725	LOC392435
2260196	LOC392437
2750685	LOC392437
2810341	LOC392440
5820612	LOC392447
6480255	LOC392452
3400068	LOC392459
6280280	LOC392467
510626	LOC392481
990746	LOC392489
6220048	LOC392501
5700022	LOC392506
5090634	LOC392522
3370259	LOC392559
3710102	LOC392563
5270612	LOC392583
6350022	LOC392617
7000762	LOC392635
4920259	LOC392713
6370121	LOC392781
6330139	LOC392787
2450370	LOC392843
2760128	LOC392843
4920333	LOC392843
4560673	LOC392871
1690767	LOC392979
270333	LOC393076
270360	LOC393078
5390348	LOC393078
4250224	LOC399491
6620445	LOC399706
2650445	LOC399715
3800072	LOC399715
6770064	LOC399715
5670091	LOC399744
2900202	LOC399746
4280202	LOC399748
3800411	LOC399753
4180646	LOC399753
5890433	LOC399753
7510142	LOC399753
160091	LOC399804
5550376	LOC399804
4490224	LOC399815
1400022	LOC399829
830327	LOC399881
7320392	LOC399881
1740647	LOC399888
5560615	LOC399898
4490594	LOC399900
2070259	LOC399936
2360010	LOC399937
5420484	LOC399937
6400241	LOC399937
430626	LOC399939
150215	LOC399940
3390601	LOC399940
1740673	LOC399942
1580246	LOC399959
3520333	LOC399965
6380221	LOC399978
4670392	LOC399988
4850136	LOC399988
580017	LOC400011
5910747	LOC400011
6330343	LOC400013
7040438	LOC400013
2230474	LOC400019
6650164	LOC400027
150368	LOC400036
5860228	LOC400036
3440390	LOC400061
3990048	LOC400061
2970192	LOC400095
7200148	LOC400099
3440519	LOC400120
830703	LOC400129
3800152	LOC400129
6200056	LOC400145
7400477	LOC400163
3990291	LOC400174
1440041	LOC400197
4890079	LOC400214
3890091	LOC400221
20739	LOC400236
2260368	LOC400298
150253	LOC400299
5050215	LOC400301
6180497	LOC400304
5490154	LOC400347
1010674	LOC400352
4560504	LOC400352
5310326	LOC400388
2630482	LOC400389
1030465	LOC400403
2850546	LOC400403
1660228	LOC400406
3830468	LOC400419
580553	LOC400446
7040021	LOC400446
7000228	LOC400455
3850196	LOC400456
6560014	LOC400456
6980392	LOC400456
2760435	LOC400464
5260605	LOC400464
5870020	LOC400464
1570541	LOC400499
4060717	LOC400499
4760113	LOC400506
6180386	LOC400509
2260195	LOC400553
6220392	LOC400553
5560093	LOC400558
6250450	LOC400558
610025	LOC400578
2970152	LOC400578
60279	LOC400581
510348	LOC400590
1340639	LOC400652
2120280	LOC400657
6660059	LOC400682
6770433	LOC400682
1660110	LOC400696
4250403	LOC400707
6660494	LOC400708
1510465	LOC400713
2850224	LOC400713
830326	LOC400721
6100181	LOC400723
3290397	LOC400743
7570021	LOC400750
1340279	LOC400752
620403	LOC400759
7100626	LOC400768
5090142	LOC400793
5570685	LOC400796
3450048	LOC400804
3360050	LOC400807
6130546	LOC400807
1990414	LOC400831
2120487	LOC400836
4070441	LOC400836
610646	LOC400858
1820288	LOC400879
4010441	LOC400879
4540358	LOC400890
4590731	LOC400891
3180047	LOC400927
2100451	LOC400942
5860608	LOC400948
630563	LOC400950
6280017	LOC400954
7510301	LOC400954
510600	LOC400955
3830767	LOC400958
770554	LOC400963
3840746	LOC400965
5810338	LOC400968
2260301	LOC400986
6130458	LOC400986
3370753	LOC400987
3180670	LOC401002
4640246	LOC401007
6110619	LOC401007
510274	LOC401010
1300341	LOC401010
3610646	LOC401019
5490603	LOC401019
5310014	LOC401052
1660138	LOC401056
5080296	LOC401068
4210020	LOC401072
5130246	LOC401074
580092	LOC401076
4920379	LOC401076
730609	LOC401087
6960689	LOC401093
940541	LOC401097
5490632	LOC401098
5390598	LOC401101
6280167	LOC401115
3360327	LOC401127
6220537	LOC401127
4200349	LOC401131
1660068	LOC401137
4010408	LOC401137
1980369	LOC401152
270064	LOC401164
610224	LOC401180
1010593	LOC401180
4860309	LOC401206
4760647	LOC401218
3140433	LOC401220
2320746	LOC401222
450102	LOC401233
4570451	LOC401233
1470546	LOC401237
6480390	LOC401238
4390017	LOC401242
1090524	LOC401252
3440373	LOC401252
2690220	LOC401268
1240292	LOC401280
3130386	LOC401284
270095	LOC401286
5570753	LOC401286
1570632	LOC401296
4560070	LOC401305
6060678	LOC401317
4860685	LOC401321
1230692	LOC401351
6770010	LOC401354
540209	LOC401357
3370762	LOC401357
5390133	LOC401358
2370274	LOC401387
5570519	LOC401397
4890608	LOC401398
4920608	LOC401399
3840095	LOC401410
5080010	LOC401431
1990059	LOC401433
5900088	LOC401433
4540386	LOC401442
990132	LOC401447
6550646	LOC401447
940546	LOC401463
4880072	LOC401480
160129	LOC401497
2350639	LOC401498
5720647	LOC401507
1340438	LOC401525
380142	LOC401533
5570632	LOC401533
520603	LOC401537
3800630	LOC401537
160201	LOC401561
650056	LOC401561
5670541	LOC401588
1740202	LOC401589
4730332	LOC401589
7510288	LOC401589
3610594	LOC401602
70066	LOC401620
150491	LOC401622
6590338	LOC401623
6220364	LOC401629
5810463	LOC401630
2320102	LOC401640
1010687	LOC401648
3290520	LOC401648
2690241	LOC401650
610577	LOC401676
6960452	LOC401677
4070181	LOC401703
2710639	LOC401717
4760743	LOC401717
4760097	LOC401720
3450609	LOC401730
6110136	LOC401730
6840445	LOC401778
3610008	LOC401805
6580398	LOC401805
3610598	LOC401817
1400093	LOC401845
4070468	LOC401847
4730164	LOC401847
7380687	LOC401860
780707	LOC401875
2640592	LOC401875
5890132	LOC401876
4640097	LOC401895
3850612	LOC401911
6400347	LOC401913
6290167	LOC401914
2490348	LOC401915
1660747	LOC401923
990709	LOC401934
2490136	LOC401957
2940114	LOC401980
3610475	LOC402057
6660433	LOC402057
510519	LOC402066
6660273	LOC402096
3610270	LOC402100
3800209	LOC402100
1690634	LOC402110
1170500	LOC402112
6520035	LOC402112
70131	LOC402116
6330041	LOC402116
4120669	LOC402117
50482	LOC402145
2850228	LOC402160
6250356	LOC402160
520468	LOC402175
580364	LOC402176
5870025	LOC402198
2320156	LOC402199
460053	LOC402207
1070039	LOC402217
2340739	LOC402221
4850692	LOC402232
3440670	LOC402251
290753	LOC402269
6370598	LOC402269
6550239	LOC402279
510026	LOC402282
6020138	LOC402342
6270497	LOC402360
770110	LOC402377
7570072	LOC402382
990605	LOC402457
3060402	LOC402483
7570674	LOC402508
1570167	LOC402509
3440382	LOC402538
6480240	LOC402560
4560674	LOC402562
6620612	LOC402569
4250152	LOC402571
7550736	LOC402617
3130411	LOC402634
2900367	LOC402635
4060152	LOC402641
4560630	LOC402643
6130259	LOC402644
2450035	LOC402665
2260014	LOC402670
2940307	LOC402677
1740524	LOC402679
1660445	LOC402693
2650026	LOC402694
630605	LOC402715
1010553	LOC402716
6020494	LOC404266
730195	LOC407835
730743	LOC407835
2030138	LOC415056
1030521	LOC439914
3940180	LOC439936
4040431	LOC439945
4560088	LOC439949
1070369	LOC439950
7210332	LOC439951
2100112	LOC439953
3890360	LOC439953
2140564	LOC439957
4150082	LOC439965
4200279	LOC439985
2760438	LOC439992
290491	LOC439994
1740470	LOC440005
4070286	LOC440013
5220327	LOC440013
6420064	LOC440013
6520541	LOC440014
1450170	LOC440015
7100246	LOC440015
6590768	LOC440027
4220491	LOC440030
4780598	LOC440031
5810181	LOC440040
6330609	LOC440040
630064	LOC440041
4490482	LOC440041
4180278	LOC440043
4890148	LOC440053
3460553	LOC440055
4210468	LOC440059
10128	LOC440061
5720750	LOC440061
10441	LOC440063
4210673	LOC440067
520768	LOC440080
1430747	LOC440080
5490338	LOC440080
7510402	LOC440082
2340086	LOC440092
3180541	LOC440093
5560414	LOC440093
460309	LOC440104
3290274	LOC440105
2480246	LOC440122
6550634	LOC440122
3930634	LOC440125
6130706	LOC440131
4480762	LOC440132
60369	LOC440145
1660181	LOC440145
4280093	LOC440157
3850367	LOC440160
2320682	LOC440180
4900441	LOC440180
2970440	LOC440181
10202	LOC440225
3840372	LOC440225
4280626	LOC440225
5220487	LOC440225
3420112	LOC440226
6660301	LOC440233
7560743	LOC440243
10309	LOC440248
3710482	LOC440258
4890132	LOC440261
6180612	LOC440261
7380482	LOC440261
6770193	LOC440268
6450750	LOC440277
2850068	LOC440280
3440154	LOC440287
130612	LOC440291
6550142	LOC440292
3190577	LOC440295
3780309	LOC440296
4150092	LOC440297
3310360	LOC440302
2370379	LOC440309
3440577	LOC440311
3520603	LOC440311
2510561	LOC440313
4150301	LOC440313
770491	LOC440320
3460050	LOC440330
5290113	LOC440334
5220148	LOC440335
4670025	LOC440337
2340435	LOC440338
870037	LOC440341
730215	LOC440345
1500091	LOC440345
1710274	LOC440345
2450070	LOC440345
3780594	LOC440345
1230278	LOC440348
2490187	LOC440349
4590097	LOC440349
5090164	LOC440350
4900403	LOC440352
270747	LOC440353
3610612	LOC440354
5550615	LOC440354
2360364	LOC440356
5870307	LOC440359
6620671	LOC440361
270246	LOC440366
840382	LOC440366
4150154	LOC440368
2030356	LOC440386
3420215	LOC440386
6760093	LOC440386
6560707	LOC440389
3400441	LOC440396
7160630	LOC440396
4210484	LOC440402
4180241	LOC440407
6020689	LOC440414
830017	LOC440419
4050162	LOC440421
2490280	LOC440422
4590750	LOC440422
1410349	LOC440434
1740368	LOC440438
2120041	LOC440456
2510309	LOC440456
4810500	LOC440456
6420138	LOC440456
360242	LOC440459
6760010	LOC440459
130129	LOC440461
580367	LOC440487
4860564	LOC440491
3130189	LOC440498
3290482	LOC440503
2230435	LOC440508
6110156	LOC440509
2850017	LOC440518
5810092	LOC440525
4610709	LOC440550
4890025	LOC440551
4210328	LOC440558
5550097	LOC440563
270731	LOC440570
5090711	LOC440575
670601	LOC440577
110333	LOC440585
130224	LOC440589
5870328	LOC440589
2030008	LOC440595
3990672	LOC440595
6650156	LOC440607
5860328	LOC440687
830390	LOC440704
130468	LOC440706
4010270	LOC440731
5310494	LOC440733
10370	LOC440737
1090632	LOC440742
3360162	LOC440742
1450382	LOC440748
3830594	LOC440748
1470093	LOC440776
2650360	LOC440786
3190139	LOC440792
7320242	LOC440795
5390424	LOC440804
3420220	LOC440820
1430458	LOC440829
5130037	LOC440836
5390047	LOC440839
7550398	LOC440848
1690368	LOC440864
50082	LOC440871
5900102	LOC440888
1660372	LOC440895
1990131	LOC440895
5080612	LOC440895
5090577	LOC440895
5130711	LOC440895
5310575	LOC440895
5560709	LOC440895
5700661	LOC440895
770100	LOC440896
6280129	LOC440900
430730	LOC440905
1580326	LOC440905
5270594	LOC440905
1440136	LOC440910
3370286	LOC440910
5690288	LOC440917
270435	LOC440918
1660133	LOC440925
840296	LOC440926
2360136	LOC440926
3190348	LOC440927
1340100	LOC440928
2690228	LOC440934
6550463	LOC440944
4610358	LOC440956
540240	LOC440957
780059	LOC440970
5960048	LOC440978
2350470	LOC440981
4880195	LOC440991
770139	LOC440992
3060341	LOC440993
6980450	LOC440995
4260370	LOC441005
2260240	LOC441007
2850161	LOC441009
2370114	LOC441013
3610333	LOC441013
1990162	LOC441016
5560356	LOC441018
6660082	LOC441018
6860162	LOC441019
4070041	LOC441031
2120347	LOC441032
6550139	LOC441034
3420091	LOC441046
1090181	LOC441050
150470	LOC441052
4200180	LOC441054
2030167	LOC441056
450373	LOC441061
5820594	LOC441066
4200114	LOC441070
450382	LOC441073
1240035	LOC441073
2000470	LOC441081
6200280	LOC441081
6350193	LOC441081
2360725	LOC441086
7100307	LOC441087
6660086	LOC441089
6350523	LOC441097
1690471	LOC441098
7610497	LOC441114
2470167	LOC441119
3060079	LOC441120
3290240	LOC441120
2850437	LOC441124
4060014	LOC441124
610541	LOC441126
6520519	LOC441127
2320674	LOC441131
3870184	LOC441131
290100	LOC441135
5420682	LOC441136
5820634	LOC441150
5890270	LOC441151
2710100	LOC441154
